id,name,brewery_type,street,city,state,postal_code,website_url,phone,created_at,updated_at,country,Longitude,Latitude,tags
wopshops-brewing-company,WopsHops Brewing Company,brewpub,419 Sanford Ave,Sanford,Florida,32771-1970,http://www.wopshopsbrewing.com,4078787819,33:15.2,28:52.5,United States,-81.26485422,28.80875529,
old-mill-brewpub,Old Mill Brewpub,brewpub,711 E Main St,Lexington,South Carolina,29072-3670,http://www.oldmillbrewpub.net,8037852337,34:14.7,14:59.4,United States,-81.2298014,33.9772343,
dobra-zupas,Dobra Zupas,brewpub,600 S Oakwood Ave,Beckley,West Virginia,25801-5928,http://www.dobrazupas.com,3042539872,34:34.1,41:23.4,United States,-81.196413,37.770874,
alcatraz-brewing,Alcatraz Brewing,micro,20 Ocean Vista Ln,Palm Coast,Florida,32137-2743,http://www.alcatraz.beer,3866278909,33:11.2,26:25.4,United States,-81.19287028,29.61781196,
cavendish-brewing-company,Cavendish Brewing Company,micro,207 N Chester St,Gastonia,North Carolina,28052-2234,http://www.cavendishbrewing.com,7048300435,33:55.8,41:27.7,United States,-81.18741223,35.26577507,
southbound-brewing-co,Southbound Brewing Co,micro,107 E Lathrop Ave,Savannah,Georgia,31415-2182,http://www.southboundbrewingco.com,,33:16.4,29:28.9,United States,-81.111372,32.087032,
sandy-springs-brewing-company,Sandy Springs Brewing Company,brewpub,232 N Market St,Minerva,Ohio,44657-1616,http://www.sandyspringsbrewery.com,3304516926,34:02.9,44:56.2,United States,-81.10382014,40.72956679,
two-tides-brewing-company,Two Tides Brewing Company,micro,12 West 41st St,Savannah,Georgia,31401,http://www.twotidesbrewing.com,9126670706,33:16.7,29:37.9,United States,-81.10216092,32.054127,
service-brewing-company,Service Brewing Company,micro,574 Indian St,Savannah,Georgia,31401-1121,http://www.servicebrewing.com,8452425355,33:16.4,29:27.8,United States,-81.0982783,32.0839717,
weathered-ground-brewery,Weathered Ground Brewery,micro,2027 Flat Top Rd,Cool Ridge,West Virginia,25843-9303,http://www.weatheredgroundbrewery.com,3047166230,34:34.3,41:42.1,United States,-81.09682583,37.64833857,
moon-river-brewing-co,Moon River Brewing Co,brewpub,21 W Bay St,Savannah,Georgia,31401-1106,http://www.moonriverbrewing.com,9124470943,33:16.0,29:15.1,United States,-81.09178578,32.08098573,
beachside-brew-pub,Beachside Brew Pub,micro,1368 Ocean Shore Blvd,Ormond Beach,Florida,32176-3630,http://www.beachsidebrewpub.com,3868465143,33:11.5,26:32.2,United States,-81.057048,29.326634,
cornerstone-brewing-co,Cornerstone Brewing Co,brewpub,70 W  Main St,Madison,Ohio,44057-3126,,4402399820,34:00.4,43:41.5,United States,-81.04814066,41.77136994,
columbia-craft-brewing-company,Columbia Craft Brewing Company,brewpub,520 Greene St,Columbia,South Carolina,29201-3612,http://www.columbiacraft.com,8037996027,34:14.2,14:21.6,United States,-81.04200957,33.99236663,
cottontown-brew-lab,CottonTown Brew Lab,micro,1223 Franklin St,Columbia,South Carolina,29201-1958,http://www.ctbl.asurewebsites.net,8444273952,34:14.3,14:27.8,United States,-81.04004014,34.01695029,
hunter-gatherer-brewery-and-alehouse,Hunter Gatherer Brewery and Alehouse,brewpub,900 Main St,Columbia,South Carolina,29201-3964,http://www.huntergathererbrewery.com,8037480540,34:14.5,14:45.8,United States,-81.0315874,33.997366,
legal-remedy-brewing,Legal Remedy Brewing,brewpub,129 Oakland Ave,Rock Hill,South Carolina,29730-4019,http://www.legalremedybrewing.com,8033242337,34:14.6,14:48.7,United States,-81.0249405,34.9304961,
conquest-brewing-co,Conquest Brewing Co.,micro,947 S Stadium Rd,Columbia,South Carolina,29201-4724,http://www.conquestbrewing.com,8037123063,34:14.3,14:24.6,United States,-81.02382212,33.97100882,
rivermen-brewing-co,Rivermen Brewing Co,brewpub,1500 River Dr,Belmont,North Carolina,28012-3586,http://www.rivermenbrewingcompany.com,7043634698,33:58.0,42:34.1,United States,-81.015546,35.240249,
river-rat-brewery,River Rat Brewery,brewpub,1231 Shop Rd,Columbia,South Carolina,29201-4744,http://www.riverratbrewery.com,8037245712,34:14.8,15:11.3,United States,-81.01125386,33.97325589,
double-wing-brewing-co,Double Wing Brewing Co,brewpub,7840 Doty Rd,Madison,Ohio,44057-9511,http://www.ratbrew.com,4404663485,34:00.5,43:46.1,United States,-81.00537902,41.74037309,
full-spectrum-brewing-co,Full Spectrum Brewing Co,micro,2180 Carolina Place Dr Ste 101,Fort Mill,South Carolina,29708-7002,http://www.fullspectrumbrewingco.com,8037924556,34:14.4,14:38.2,United States,-80.96649994,35.03268184,
gotl-brewing-co,GOTL Brewing Co,brewpub,5243 Lake Rd E,Geneva,Ohio,44041-9433,http://www.gotlbrewing.com,4403614864,34:00.9,43:57.8,United States,-80.94434114,41.86120536,
new-smyrna-beach-brewing-co,New Smyrna Beach Brewing Co,micro,143 Canal St,New Smyrna Beach,Florida,32168-7067,http://www.newsmyrnabrewing.com,3869573802,33:13.8,27:57.0,United States,-80.92236384,29.02541495,
creek-bottom-brewing,Creek Bottom Brewing,brewpub,307 N Meadow St,Galax,Virginia,24333-3019,http://www.creekbottombrewing.com,2762362337,34:25.1,28:18.9,United States,-80.92094471,36.66708636,
southern-barrel-brewing-company,Southern Barrel Brewing Company,micro,375 Buckwalter Place Blvd,Bluffton,South Carolina,29910,http://www.southernbarrelbrewingco.com,8438372337,34:14.9,15:20.2,United States,-80.9199124,32.2715377,
the-olde-mecklenburg-brewery,The Olde Mecklenburg Brewery,regional,4150 Yancey Rd,Charlotte,North Carolina,28217-1738,http://www.oldemeckbrew.com,7045255644,33:58.4,42:50.0,United States,-80.88195345,35.18741705,
sugar-creek-brewing-co,Sugar Creek Brewing Co.,micro,215 Southside Dr,Charlotte,North Carolina,28217-1727,http://www.sugarcreekbrewing.com,7044082021,33:58.2,42:45.7,United States,-80.88045065,35.18571693,
three-spirits-brewery,Three Spirits Brewery,micro,5046 Old Pineville Rd Ste 200,Charlotte,North Carolina,28217-3033,http://www.threespiritsbrewery.com,9802074881,33:58.5,42:53.0,United States,-80.87842302,35.1718311,
lenny-boy-brewing-co,Lenny Boy Brewing Co,micro,3000 S Tryon St,Charlotte,North Carolina,28217-1342,http://www.discoverlennyboy.com,9805851728,33:57.0,42:05.2,United States,-80.87362412,35.20146285,
triple-c-brewing,Triple C Brewing,micro,2900 Griffith St,Charlotte,North Carolina,28203-5430,http://www.triplecbrewing.com,7043723212,33:58.5,42:54.9,United States,-80.8695658,35.20109925,
hyde-brewing,Hyde Brewing,brewpub,2911 Griffith St,Charlotte,North Carolina,28203-5429,http://hydebrewing.com/,7046095363,33:56.7,41:59.3,United States,-80.86910602,35.20083417,
king-canary-brewing-company,King Canary Brewing Company,micro,562 Williamson Rd,Mooresville,North Carolina,28117-9186,http://www.kingcanarybrewing.com,,33:56.9,42:03.2,United States,-80.8683812,35.5706022,
blue-blaze-brewing,Blue Blaze Brewing,micro,528 S Turner Ave,Charlotte,North Carolina,28208-4259,http://www.blueblazebrewing.com,9808592586,33:55.2,41:11.0,United States,-80.86710843,35.24138809,
eleven-lakes-brewing-company,Eleven Lakes Brewing Company,micro,10228 Bailey Rd Ste 201,Cornelius,North Carolina,28031-9420,http://www.elevenlakesbrewing.com,7044000927,33:56.1,41:38.2,United States,-80.86054928,35.45400686,
salt-marsh-brewing,Salt Marsh Brewing,brewpub,203 Bluffton Rd,Bluffton,South Carolina,29910-6213,http://www.facebook.com/Saltmarshbrew/,8433219556,34:14.9,15:15.8,United States,-80.86048975,32.2372909,
unknown-brewing-company,Unknown Brewing Company,micro,1327 S Mint St,Charlotte,North Carolina,28203-4121,http://www.unknownbrewing.com,9802372628,33:58.6,42:58.1,United States,-80.8575419,35.2205129,
skull-camp-brewing,Skull Camp Brewing,micro,1980 N Bridge St,Elkin,North Carolina,28621-2106,http://www.skullcampbrewing.com,3363525595,33:58.1,42:40.3,United States,-80.8524566,36.28339789,
bannings-inc,Banning's Inc,micro,620 Water St,Summersville,West Virginia,26651-1453,,3046196972,34:34.0,41:10.4,United States,-80.85147552,38.281623,
primal-brewery,Primal Brewery,micro,16432 Old Statesville Rd,Huntersville,North Carolina,28078-7245,http://www.primalbrewery.com,7049472920,33:57.8,42:30.7,United States,-80.84384068,35.43603236,
birdsong-brewing-co,Birdsong Brewing Co.,micro,1016 N Davidson St,Charlotte,North Carolina,28206-3371,http://www.birdsongbrewing.com,7043321810,33:55.2,41:08.8,United States,-80.82704272,35.23060753,
clubhouse-brewing-company-ltd,Clubhouse Brewing Company Ltd,micro,668 N River Rd NW,Warren,Ohio,44483,,3305487854,34:00.3,43:38.7,United States,-80.82676867,41.26602856,
the-sycamore-brewing-cannery,The Sycamore Brewing Cannery,micro,401 W 24th St,Charlotte,North Carolina,28206-2664,,7049103821,33:58.4,42:51.0,United States,-80.825601,35.246262,
noda-brewing-co-og,NoDa Brewing Co - OG,micro,2229 N Davidson St,Charlotte,North Carolina,28205-1829,,7044511394,33:57.5,42:23.1,United States,-80.81513271,35.23971743,
legion-brewing-company,Legion Brewing Company,brewpub,1906 Commonwealth Ave,Charlotte,North Carolina,28205-5020,http://www.legionbrewing.com,8444675683,33:56.9,42:04.7,United States,-80.81322316,35.21870073,
heist-brewery,Heist Brewery,brewpub,2909 N Davidson St,Charlotte,North Carolina,28205-1190,http://www.heistbrewery.com,7043758260,33:56.6,41:52.4,United States,-80.80904551,35.2451928,
right-turn-clyde-brewing-company,"Right Turn, Clyde Brewing Company",micro,300 Main St,Narrows,Virginia,24124-1317,http://www.rtcbrewing.com,5409217283,34:26.6,30:26.6,United States,-80.807605,37.330026,
resident-culture-brewing-company-llc,Resident Culture Brewing Company LLC,micro,2101 Central Ave,Charlotte,North Carolina,28205-5203,http://www.residentculturebrewing.com,7043331862,33:57.9,42:33.6,United States,-80.80542365,35.21995586,
bold-missy-brewery,Bold Missy Brewery,brewpub,610 Anderson St,Charlotte,North Carolina,28205-1208,http://www.boldmissybrewery.com,9802994184,33:55.3,41:12.5,United States,-80.796429,35.24960852,
paladin-brewing,Paladin Brewing,micro,6520 Mahoning Ave,Austintown,Ohio,44515-2012,http://www.paladinbrewing.com,3305506338,34:02.3,44:40.2,United States,-80.78742748,41.099487,
numbers-brewing-company,Numbers Brewing Company,brewpub,127 N Beaver St,Lisbon,Ohio,44432-1121,,3308705305,34:02.2,44:37.9,United States,-80.76970138,40.77253357,
dirty-oar-beer-company,Dirty Oar Beer Company,micro,329 W King St,Cocoa,Florida,32922-4607,http://dirtyoarbeercompany.com/,,33:12.6,27:07.4,United States,-80.7473064,28.355795,
the-dreamchasers-brewery,The Dreamchaser's Brewery,micro,115 E North Main St,Waxhaw,North Carolina,28173-6029,http://www.dreamchasersbrewery.com,7048437326,33:58.3,42:48.6,United States,-80.74349914,34.92524057,
brew-keepers,Brew Keepers,micro,2200 Main St,Wheeling,West Virginia,26003-2866,,7248098968,34:34.1,41:16.6,United States,-80.724448,40.060033,
wheeling-brewing-co,Wheeling Brewing Co,brewpub,2247 Market St,Wheeling,West Virginia,26003-3839,http://www.wheelingbrewing.com,3049058757,34:34.4,41:43.8,United States,-80.72429082,40.05925145,
twenty-six-acres-brewing-company,Twenty-Six Acres Brewing Company,micro,7285 Westwinds Blvd NW,Concord,North Carolina,28027-3310,http://www.26acres.com,9802772337,33:58.6,42:57.2,United States,-80.72192703,35.38617748,
noda-brewing-co-ne,NoDa Brewing Co - NE,regional,2921 N Tryon St,Charlotte,North Carolina,28206-2762,http://www.nodabrewing.com,7044511394,33:57.5,42:22.6,United States,-80.7190968,35.3342735,
intracoastal-brewing-co,Intracoastal Brewing Co.,micro,652 W Eau Gallie Blvd,Melbourne,Florida,32935-6509,http://www.intracoastalbrewingcompany.com,3218727395,33:13.3,27:37.4,United States,-80.7039168,28.1206522,
birdfish-brewing-co,BirdFish Brewing Co,micro,16 S Main St,Columbiana,Ohio,44408-1348,http://www.birdfishbrew.com,3303339385,33:59.6,43:26.6,United States,-80.69353036,40.888487,
noble-creature-cask-house,Noble Creature Cask House,brewpub,126 E Rayen Ave,Youngstown,Ohio,44503-1619,http://www.noblecreaturebeer.com,2347191827,34:02.1,44:36.5,United States,-80.64576162,41.1022793,
florida-beer-co,Florida Beer Co,regional,200 Imperial Blvd,Cape Canaveral,Florida,32920-4245,http://www.floridabeer.com,3217284114,33:12.8,27:15.4,United States,-80.611259,28.398461,
white-elephant-beer-company,White Elephant Beer Company,micro,225 Market St,Mount Airy,North Carolina,27030-3513,http://www.whiteelephantbeer.com,3366488277,33:58.8,43:04.1,United States,-80.6090865,36.5006581,
cocoa-beach-brewing-co,Cocoa Beach Brewing Co,brewpub,150 N Atlantic Ave,Cocoa Beach,Florida,32931-2960,http://www.cocoabeachbrewingcompany.com,3216132941,33:12.2,26:53.2,United States,-80.6090792,28.3213572,
thirsty-souls-community-brewing,Thirsty Souls Community Brewing,micro,238 Market St,Mount Airy,North Carolina,27030-3514,http://www.thirstysoulscommunitybrewing.com,,33:58.4,42:52.5,United States,-80.6087621,36.5008814,
cabarrus-brewing-company,Cabarrus Brewing Company,micro,329 McGill Ave NW,Concord,North Carolina,28027-6149,http://www.cabarrusbrewing.com,7044904487,33:55.7,41:23.9,United States,-80.60600028,35.41573578,
hell-n-blazes-brewing-company,Hell 'n Blazes Brewing Company,micro,1002 E New Haven Ave,Melbourne,Florida,32901-5437,http://www.HellnBlazesBrewing.com,3218214052,33:13.1,27:27.9,United States,-80.60455067,28.07835245,
red-hill-brewing-co,Red Hill Brewing Co,micro,21 Union St S,Concord,North Carolina,28025-5009,http://www.redhillbrewing.com,7047842337,33:57.9,42:32.6,United States,-80.5806658,35.41030435,
islamorada-beer-company,Islamorada Beer Company,micro,82229 Overseas Hwy,Islamorada,Florida,33036-3659,http://www.islamoradabeerco.com,3055089093,33:13.4,27:39.5,United States,-80.5805987,24.9552722,
southern-range-brewing,Southern Range Brewing,brewpub,151 S Stewart St,Monroe,North Carolina,28112,http://www.southernrangebrewing.com,7042894049,33:58.2,42:43.2,United States,-80.55091346,34.98073637,
river-company-restaurant-and-brewery-inc-the,"River Company Restaurant & Brewery Inc, The",brewpub,6633 Viscoe Rd,Fairlawn,Virginia,24141-6903,http://www.therivercompanybrewery.com,5406333940,34:26.7,30:31.0,United States,-80.54498015,37.1460358,
brewtus-brewing-co,Brewtus Brewing Co,micro,23 Chestnut Ave,Sharon,Pennsylvania,-16146,http://www.brewtusbrewing.com,7243086293,34:09.5,07:05.5,United States,-80.50749936,41.23267888,
westbend-winery-and-brewery,Westbend Winery and Brewery,micro,5394 Williams Rd,Lewisville,North Carolina,27023-8278,http://www.westbendwineryandbrewery.com,3369459999,33:58.8,43:03.1,United States,-80.50459165,36.08868228,
new-sarum-brewing,New Sarum Brewing,micro,109 N Lee St,Salisbury,North Carolina,28144,http://www.newsarumbrewing.com,7043105048,33:57.5,42:20.6,United States,-80.46853163,35.66652728,
pareidolia-brewing-co,Pareidolia Brewing Co.,brewpub,712 Cleveland St,Sebastian,Florida,32958-4178,http://www.pareidoliabeer.com,7725840331,33:14.1,28:08.5,United States,-80.46645659,27.81084556,
morgan-ridge-railwalk-brewery-and-eatery,Morgan Ridge Railwalk Brewery & Eatery,brewpub,421 N Lee St,Salisbury,North Carolina,28144-4424,http://www.morganridgerailwalk.com,7047548379,33:57.3,42:14.3,United States,-80.46510306,35.66920051,
rising-silo-brewery,Rising Silo Brewery,brewpub,2351 Glade Rd,Blacksburg,Virginia,24060-1928,http://www.risingsilobrewery.com,5407500796,34:26.7,30:29.6,United States,-80.4630874,37.2361304,
mortals-key-brewing-company,Mortals Key Brewing Company,brewpub,4224 E Lake Rd,Jamestown,Pennsylvania,16134-4524,http://www.mortalskey.com,7249321080,34:11.7,10:32.4,United States,-80.45979905,41.51243185,
stone-church-pizza-and-brewpub,Stone Church Pizza & Brewpub,brewpub,600 S Hermitage Rd,Hermitage,Pennsylvania,16148-3629,http://www.stonechurchbrewpub.com,7243087770,34:12.9,12:15.8,United States,-80.451969,41.225649,
walking-tree-brewery,Walking Tree Brewery,micro,3209 Dodger Rd,Vero Beach,Florida,32960-7976,http://www.walkingtreebrewery.com,3055623717,33:15.1,28:48.4,United States,-80.41852475,27.6455742,
hoplife-brewing-company,HopLife Brewing Company,micro,679 NW Enterprise Dr,Port Saint Lucie,Florida,34986-2253,,7725280037,33:13.2,27:30.3,United States,-80.40865001,27.3298823,
right-mind-brewing,Right Mind Brewing,brewpub,1410 S Main St,Blacksburg,Virginia,24060-5528,http://www.rightmindbrewing.com,5405527000,34:26.6,30:25.0,United States,-80.4010083,37.2152422,
american-icon-brewery,American Icon Brewery,brewpub,1133 19th Place,Vero Beach,Florida,32960,http://www.americaniconbrewery.com,7729344266,33:11.3,26:27.3,United States,-80.3955067,27.63674361,
other-side-of-the-moon-brewery-/-full-moon-oyster-bar,Other Side of the Moon Brewery / Full Moon Oyster Bar,brewpub,1477 River Ridge Dr,Clemmons,North Carolina,27012,http://www.fullmoonoysterbar.com,3367128200,33:57.7,42:26.6,United States,-80.3912598,36.0738908,
depot-saloon,Depot Saloon,brewpub,9 S Race St,Greenville,Pennsylvania,16125-2213,http://www.depotsaloon.com,7245884201,34:10.2,08:07.6,United States,-80.390239,41.40444,
cr-brewing-company,CR Brewing Company,brewpub,3009 Wilmington Rd,New Castle,Pennsylvania,16105,http://www.crbrewingcompany.com,4122987053,34:10.0,07:52.6,United States,-80.3493196,41.0103937,
millcreek-brewing-company,Millcreek Brewing Company,brewpub,4102 W Lake Rd,Erie,Pennsylvania,16505-1561,http://www.millcreekbrew.com,8146162739,34:11.6,10:23.5,United States,-80.3312655,42.029976,
foothills-brewing-co,Foothills Brewing Co,regional,3800 Kimwell Dr,Winston Salem,North Carolina,27103-6708,http://www.foothillsbrewing.com,3363544030,33:56.2,41:41.7,United States,-80.32680515,36.04816426,
buffalo-mountain-brewery,Buffalo Mountain Brewery,micro,332 Webbs Mill Rd N,Floyd,Virginia,24091,,,34:24.8,27:57.4,United States,-80.32462582,36.92079563,
sailfish-brewing-company-llc,"Sailfish Brewing Company, llc",micro,130 N 2nd St,Fort Pierce,Florida,34950-4403,http://www.sailfishbrewingco.com,7725774382,33:14.4,28:21.7,United States,-80.32431828,27.44903854,
beaver-brewing-co,Beaver Brewing Co,brewpub,1820 7th Ave,Beaver Falls,Pennsylvania,15010-4001,http://www.beaverbrewingcompany.com,,34:08.9,06:31.6,United States,-80.3192793,40.7650557,
lincolns-beard-brewing-co,Lincoln's Beard Brewing Co.,micro,7360 SW 41st St,Miami,Florida,33155-4504,http://lincolnsbeardbrewing.com/,3059127390,33:13.6,27:46.0,United States,-80.3143531,25.732096,
petrucci-brothers-brewing-co,Petrucci Brothers Brewing Co,micro,911 5th Ave,New Brighton,Pennsylvania,15066-1923,http://www.petruccibrothers.com,7249872579,34:12.0,10:59.7,United States,-80.31190134,40.73477504,
side-door-brewing-company,Side Door Brewing Company,micro,1419 SE Village Green Dr,Port Saint Lucie,Florida,34952-3454,http://www.sidedoorbrewery.com,7726319068,33:14.6,28:26.8,United States,-80.3079342,27.30575664,
brixton-brewing,Brixton Brewing,brewpub,165 Brighton Ave,Rochester,Pennsylvania,15074-2203,http://www.brixtonbrewing.com,7247282227,34:09.5,07:07.0,United States,-80.2828549,40.70091875,
